# BÍ DANH ĐỀ XUẤT — sinh bằng `scripts/voice/mishear-table.py`, CHỈ từ chuỗi model thật sự in ra.
# Cột: id | heard_text | count | proposed_action (synonym|hotword|clarify)
# Cấu hình chính: hotwords-phrases.txt · corpus /tmp/kachi-voice-corpus
hud_switch	bật hũ kiếm lái	1	clarify
hud_switch	he tri tắt hu kính lái đi	1	clarify
hud_switch	kach tắt hô kính lái đi	1	clarify
hud_switch	tất cả hi tắt hu kính lái đi	1	clarify
inside_temp	can thiệp cài đặt	1	clarify
layout	ba bố cục một ô giùm cái	1	clarify
layout	qua bố cục một ô dùng cái	1	clarify
layout	qua bố cục một ô giùm cái	1	clarify
light_drl	đền ban ngày	1	clarify
light_high_beam	phạt thế nào	1	clarify
light_left_turn	sinh nhan trái thế nào	1	clarify
light_left_turn	sinh nhang trái	1	clarify
light_low_beam	xem đèn cos	1	clarify
light_rear_fog	mèn sương mù sáu	1	clarify
light_right_turn	sinh nhan phải thế nào	1	clarify
light_side	nên hôn thế nào	1	clarify
lock	chi tắt khóa đi	1	clarify
lock	tài khóa	1	clarify
lock	tất cả h i tắt khóa đi	1	clarify
lock	vê chi tắt khóa đi	1	clarify
mac_leave	bật tu xuống xe đậy	1	clarify
mac_leave	trời xanh	1	clarify
mac_win_close_all	đóng hết hí	1	clarify
mac_win_open_all	mở hết phí	1	clarify
media_prev	ac ghi bài trước	1	clarify
mirror_fold	vương chiếu hậu sao rồi	1	clarify
motor_front_rpm	say vòng tù một thời trước	1	clarify
motor_front_rpm	vòng tua mô rồi	1	clarify
motor_front_torque	menuter trước dạo rồi	1	clarify
motor_front_torque	mô men mô	1	clarify
motor_front_torque	samo menboter trước	1	clarify
motor_front_torque	xem mô men mô	1	clarify
motor_power	công suất thế nào	1	clarify
motor_power	xem công suất một thợ	1	clarify
motor_rear_rpm	vòng tù một tờ sao rồi	1	clarify
motor_rear_rpm	xem vòng tua mô	1	clarify
nav	ac hi dẫn đường về thủ đức	1	clarify
nav	cá tri dẫn đường về thủ đức	1	clarify
nav	tế cá tri dẫn đường về thủ đức	1	clarify
nav_saved	xây nhà	1	clarify
odometer	cho sau rồi	1	clarify
odometer	xem hoa hồng	1	clarify
odometer	xem o đo tổng	1	clarify
odometer	xem ong	1	clarify
oil_level	thuốc giàu thế nào	1	clarify
open_app	a l od	1	clarify
open_app	bảo vệ it at	1	clarify
open_app	bảo vệ it nt	1	clarify
open_app	bởi fotifi	1	clarify
open_app	của qúy	1	clarify
open_app	d ot	1	clarify
open_app	goo map	1	clarify
open_app	good	1	clarify
open_app	he	1	clarify
open_app	he l	1	clarify
open_app	hem	1	clarify
open_app	huy	1	clarify
open_app	it ubusc	1	clarify
open_app	là cuối cùng	1	clarify
open_app	là cái cô	1	clarify
open_app	m p ba	1	clarify
open_app	mand od	1	clarify
open_app	mc a e rla	1	clarify
open_app	mf	1	clarify
open_app	mstfi	1	clarify
open_app	msti	1	clarify
open_app	mt e	1	clarify
open_app	mt với i	1	clarify
open_app	mtr	1	clarify
open_app	mtro	1	clarify
open_app	mv	1	clarify
open_app	mv aps	1	clarify
open_app	mv em ats	1	clarify
open_app	mv emt	1	clarify
open_app	mvart	1	clarify
open_app	mvlats	1	clarify
open_app	my om at	1	clarify
open_app	my on đi at	1	clarify
open_app	myao utube	1	clarify
open_app	myat ube	1	clarify
open_app	mà di tích	1	clarify
open_app	mà youtubec	1	clarify
open_app	máp	1	clarify
open_app	mí úp m	1	clarify
open_app	mờ rất ngại lo	1	clarify
open_app	mở	1	clarify
open_app	mở ag đơ roi ô tô	1	clarify
open_app	mở ag đơ voi ô tô	1	clarify
open_app	mở alô	1	clarify
open_app	mở am đỗ ô tô	1	clarify
open_app	mở an ô tô	1	clarify
open_app	mở an đuôi ô tô	1	clarify
open_app	mở androi ao	1	clarify
open_app	mở andui ô tô	1	clarify
open_app	mở ani ao	1	clarify
open_app	mở ao	1	clarify
open_app	mở ca lê	1	clarify
open_app	mở ca lên	1	clarify
open_app	mở ca lấy	1	clarify
open_app	mở ca t	1	clarify
open_app	mở ca tử lây	1	clarify
open_app	mở ca đây	1	clarify
open_app	mở caf ray	1	clarify
open_app	mở cari	1	clarify
open_app	mở cay	1	clarify
open_app	mở cuộc thi khai	1	clarify
open_app	mở cuộc thi phai lên	1	clarify
open_app	mở các i	1	clarify
open_app	mở dinh	1	clarify
open_app	mở dinh m ba	1	clarify
open_app	mở dãy linh ba	1	clarify
open_app	mở dưới ba	1	clarify
open_app	mở dưới hình	1	clarify
open_app	mở dưới hình em tờ ba	1	clarify
open_app	mở dịch em thuê	1	clarify
open_app	mở dịch là một về ba	1	clarify
open_app	mở dịch lần thứ ba	1	clarify
open_app	mở dịch này mở về ba	1	clarify
open_app	mở dự alo	1	clarify
open_app	mở e ba	1	clarify
open_app	mở giúp thuốc	1	clarify
open_app	mở gm ba	1	clarify
open_app	mở goi aoto	1	clarify
open_app	mở goi ô tô	1	clarify
open_app	mở goo rổ	1	clarify
open_app	mở good	1	clarify
open_app	mở goop	1	clarify
open_app	mở goot	1	clarify
open_app	mở gy	1	clarify
open_app	mở gì em thấy bà	1	clarify
open_app	mở hang đưa ô tô	1	clarify
open_app	mở hàng đâu ra ô tô	1	clarify
open_app	mở hại lò	1	clarify
open_app	mở hại lọ	1	clarify
open_app	mở ic	1	clarify
open_app	mở ide	1	clarify
open_app	mở im ba	1	clarify
open_app	mở im tờ ba	1	clarify
open_app	mở lại	1	clarify
open_app	mở nhạc em	1	clarify
open_app	mở nhạc tube	1	clarify
open_app	mở nhạc tốp	1	clarify
open_app	mở play	1	clarify
open_app	mở poti file	1	clarify
open_app	mở poti phai lên	1	clarify
open_app	mở poti phay lên	1	clarify
open_app	mở potifay	1	clarify
open_app	mở poty phai	1	clarify
open_app	mở poty size	1	clarify
open_app	mở que	1	clarify
open_app	mở ra alo	1	clarify
open_app	mở ra hà nội	1	clarify
open_app	mở ra hộ	1	clarify
open_app	mở ra ô tô	1	clarify
open_app	mở ri	1	clarify
open_app	mở riêng em về bạn	1	clarify
open_app	mở ru dồ map	1	clarify
open_app	mở ru vồ	1	clarify
open_app	mở râm ba	1	clarify
open_app	mở rình	1	clarify
open_app	mở rô tu	1	clarify
open_app	mở rất tốt	1	clarify
open_app	mở rốt rồi	1	clarify
open_app	mở rộng in	1	clarify
open_app	mở scot tifi	1	clarify
open_app	mở scoty file	1	clarify
open_app	mở sea	1	clarify
open_app	mở sefi	1	clarify
open_app	mở slo	1	clarify
open_app	mở soi	1	clarify
open_app	mở syfi	1	clarify
open_app	mở số pin	1	clarify
open_app	mở sợ potifi	1	clarify
open_app	mở te	1	clarify
open_app	mở thuê	1	clarify
open_app	mở thí sinh	1	clarify
open_app	mở tifi	1	clarify
open_app	mở top	1	clarify
open_app	mở tub	1	clarify
open_app	mở tung	1	clarify
open_app	mở v	1	clarify
open_app	mở v đây	1	clarify
open_app	mở vay	1	clarify
open_app	mở vest	1	clarify
open_app	mở vi hat map	1	clarify
open_app	mở video map	1	clarify
open_app	mở viet	1	clarify
open_app	mở vietmas	1	clarify
open_app	mở vietnat	1	clarify
open_app	mở viettmas	1	clarify
open_app	mở vit map	1	clarify
open_app	mở vách map	1	clarify
open_app	mở vô vụ	1	clarify
open_app	mở với kết quả xét	1	clarify
open_app	mở với tất cả các em	1	clarify
open_app	mở với tất cả sét khe	1	clarify
open_app	mở youtu	1	clarify
open_app	mở youtub	1	clarify
open_app	mở án đối với ôtô	1	clarify
open_app	mở ô tô anz	1	clarify
open_app	mở ô tô ăn	1	clarify
open_app	mở ô tô ăn ra	1	clarify
open_app	mở ô tô ăn thôi	1	clarify
open_app	mở ăn đường ngọt oter	1	clarify
open_app	mở ăn được món o	1	clarify
open_app	mở ăn được một to tàu	1	clarify
open_app	mở ăn đỗ ô tô	1	clarify
open_app	mở đây	1	clarify
open_app	mở đơn ra ô tô	1	clarify
open_app	mở đơn xác ô tô	1	clarify
open_app	mở đường hotor	1	clarify
open_app	mở đường oter	1	clarify
open_app	mởng đưa ô tô	1	clarify
open_app	người dùng thuốc	1	clarify
open_app	ngờ anh rơi ô tô	1	clarify
open_app	nhạc youtub	1	clarify
open_app	nói em	1	clarify
open_app	nổi cuối	1	clarify
open_app	nội quy	1	clarify
open_app	nở hồi	1	clarify
open_app	oh em at	1	clarify
open_app	ru mát	1	clarify
open_app	ruvel	1	clarify
open_app	rút tu	1	clarify
open_app	rồi youtub	1	clarify
open_app	tuân thủ	1	clarify
open_app	và di tích	1	clarify
open_app	và giúp thuốc luic	1	clarify
open_app	và giúp tôi	1	clarify
open_app	và yout	1	clarify
open_app	vùng	1	clarify
open_app	vừa sinh	1	clarify
open_app	ăn rơi ô tô	1	clarify
open_app	đồ qúy	1	clarify
open_app	ơ way	1	clarify
open_app	ờ du	1	clarify
open_app	ở hồi	1	clarify
open_app	ở kala	1	clarify
open_app	ở việt nam	1	clarify
open_app_slot	một cuộc thì phải đi	1	clarify
open_app_slot	ovle em ats đi	1	clarify
open_app_slot	vo google map đi	1	clarify
open_app_slot	vo ti phai đi	1	clarify
open_app_slot	vô google map đi	1	clarify
open_app_slot	vô tô ti phai đi	1	clarify
pm25	cá chi tắt lọc đi	1	clarify
pm25_clean_now	học này	1	clarify
pm25_clean_now	long hay điê	1	clarify
pm25_clean_now	ngay đi	1	clarify
pm25_clean_now	đọc hay đi	1	clarify
powertrain_mode	lam ơn đổi sang điện sang re	1	clarify
profile	lam ân đổi sang hồ sơ chính	1	clarify
regen_level	làm ơn đổi mức hãng tái sinh sang tiêu chuẩn	1	clarify
screen_rotation	lam ơn đổi hướng màn hình sang ngang	1	clarify
screen_rotation	quay màn hình nắng	1	clarify
seath	cá tri tắt nóng đi	1	clarify
seath	k ac hi tắt ghế nóng đi	1	clarify
seath	vê chi tắt ghế nóng đi	1	clarify
slope_deg	xem độ giúp	1	clarify
soc	bước đi xảo rồi	1	clarify
soh_oem	sức khỏe kim sao rồi	1	clarify
soh_oem	sức khỏe thi sao rồi	1	clarify
soh_oem	sức khỏe tin sao rồi	1	clarify
soh_oem	xem sức tiền	1	clarify
steer_heat	bật ruổi vô lăng	1	clarify
steer_heat	áp rủi vô lăng	1	clarify
sunroof_state	cửa sổ trời	1	clarify
sunshade	mở rè	1	clarify
sunshade_pct	xem che nắng thế nào	1	clarify
tailgate_position	xem vị trí cốt	1	clarify
tailgate_status	khúc sau rồi	1	clarify
tailgate_status	thang cốp sáu	1	clarify
target_soc	xem mục tiêu xả	1	clarify
trip_hours	thời gian chiến thế nào	1	clarify
trip_hours	xem thời gian chín	1	clarify
trip_km	quãng đường	1	clarify
trip_km	xem quãng đường	1	clarify
trip_kwh	điện tiêu thụ chín sao rồi	1	clarify
trunk	ac hu đi	1	clarify
tyre_p_fr	cách rất lốp trước phải sao rồi	1	clarify
tyre_p_fr	xem áp luôn chứ không phải	1	clarify
tyre_p_rl	xem áp lu sau cháy	1	clarify
tyre_t_fl	nhiệt lúc trước trái thế nào	1	clarify
tyre_t_fr	nhịp lúc phải thế nào	1	clarify
vehicle_type	xem màu	1	clarify
vin	số vì sao rồi	1	clarify
volt_12v	xem qu	1	clarify
volt_12v	điện áp sao rồi	1	clarify
volt_12v	điện áp ắc	1	clarify
volt_12v_level	mức áp của thế nào	1	clarify
volt_12v_level	mức áp thế nào	1	clarify
window_lf	che kín trước thấy	1	clarify
window_lr	treo kính sau cháy	1	clarify
window_rf	tính trước phải thế nào	1	clarify
wiper	bất hạt mưa	1	clarify
wiper_state	cát mơ sao rồi	1	clarify
wiper_state	xanh gạt mưa	1	clarify
wireless_charge	vật không dây	1	clarify
